sigma,label
46.81,2
38.003,2
38.62,2
46.05,2
44.668,2
44.199,2
39.255,2
38.238,2
48.064,2
45.927,2
37.478,2
48.281,2
42.665,2
48.146,2
39.345,2
40.885,2
40.764,2
43.671,2
43.834,2
46.23,2
39.144,2
37.258,2
44.82,2
43.269,2
42.277,2
44.212,2
45.729,2
38.148,2
45.606,2
38.481,2
48.245,2
43.427,2
42.829,2
42.634,2
37.087,2
39.692,2
43.848,2
40.94,2
43.836,2
47.36,2
48.441,2
47.454,2
41.65,2
37.654,2
48.83,2
38.507,2
42.968,2
39.084,2
39.406,2
38.176,2
43.954,2
41.495,2
43.919,2
39.615,2
37.769,2
39.866,2
38.391,2
44.005,2
41.916,2
43.078,2
39.385,2
47.669,2
40.388,2
46.844,2
49.979,2
39.527,2
41.597,2
43.082,2
49.502,2
39.762,2
46.716,2
46.063,2
47.974,2
45.858,2
37.316,2
46.468,2
45.438,2
37.218,2
41.558,2
43.851,2
43.029,2
39.514,2
43.117,2
44.179,2
44.173,2
46.087,2
39.486,2
43.721,2
48.116,2
42.076,2
40.013,2
46.893,2
47.136,2
37.551,2
47.521,2
43.492,2
39.102,2
44.54,2
40.258,2
44.873,2
38.474,2
40.09,2
41.479,2
43.593,2
43.281,2
44.341,2
49.761,2
45.453,2
45.156,2
47.821,2
45.699,2
40.73,2
45.537,2
46.731,2
45.96,2
39.184,2
47.896,2
47.536,2
48.465,2
37.048,2
44.363,2
49.993,2
46.516,2
48.76,2
39.307,2
47.487,2
39.313,2
42.285,2
45.032,2
39.288,2
40.47,2
40.871,2
39.642,2
37.071,2
49.757,2
40.02,2
43.047,2
49.058,2
42.72,2
42.609,2
38.974,2
39.497,2
46.629,2
42.523,2
46.957,2
49.356,2
38.06,2
37.726,2
41.253,2
37.199,2
46.438,2
39.572,2
42.877,2
47.619,2
49.274,2
38.216,2
41.278,2
47.073,2
44.84,2
39.246,2
43.885,2
40.863,2
38.842,2
38.781,2
48.972,2
45.251,2
43.611,2
45.995,2
41.461,2
48.925,2
47.202,2
46.686,2
41.518,2
42.124,2
39.965,2
41.015,2
42.087,2
46.142,2
39.109,2
49.004,2
40.24,2
40.931,2
38.951,2
41.738,2
38.453,2
45.644,2
45.669,2
48.291,2
40.288,2
48.919,2
41.574,2
42.62,2
39.724,2
38.297,2
41.268,2
38.249,2
37.074,2
37.733,2
47.615,2
42.575,2
40.897,2
46.031,2
46.749,2
43.107,2
40.695,2
48.809,2
39.71,2
48.847,2
39.124,2
39.18,2
43.435,2
47.901,2
48.398,2
45.344,2
41.375,2
41.208,2
46.624,2
44.583,2
41.479,2
42.047,2
39.689,2
39.209,2
42.042,2
45.75,2
48.108,2
39.041,2
49.078,2
46.783,2
43.184,2
42.941,2
38.496,2
47.548,2
42.376,2
38.127,2
41.841,2
42.106,2
37.391,2
49.179,2
43.218,2
38.318,2
43.346,2
38.77,2
46.118,2
44.806,2
39.36,2
38.052,2
42.647,2
38.599,2
46.024,2
42.404,2
48.436,2
41.915,2
42.51,2
49.766,2
44.387,2
48.446,2
47.612,2
47.639,2
47.593,2
47.754,2
46.044,2
47.344,2
39.625,2
44.638,2
46.221,2
42.35,2
46.895,2
45.932,2
44.169,2
38.389,2
39.446,2
48.786,2
37.999,2
37.275,2
46.563,2
41.874,2
41.714,2
44.575,2
41.112,2
43.492,2
49.613,2
45.328,2
47.086,2
45.4,2
39.93,2
38.323,2
45.325,2
45.196,2
40.412,2
39.808,2
45.424,2
49.029,2
42.368,2
38.66,2
42.472,2
47.318,2
47.993,2
46.12,2
44.409,2
39.424,2
46.104,2
38.557,2
37.154,2
40.171,2
44.701,2
45.422,2
41.629,2
38.479,2
49.902,2
46.481,2
37.769,2
44.098,2
43.197,2
49.163,2
42.498,2
37.835,2
37.616,2
37.335,2
40.881,2
39.409,2
43.881,2
45.576,2
42.137,2
46.154,2
45.541,2
40.419,2
41.425,2
49.79,2
48.071,2
40.819,2
39.519,2
41.812,2
47.362,2
47.343,2
40.709,2
47.244,2
40.213,2
37.073,2
42.55,2
49.108,2
45.979,2
46.698,2
40.165,2
47.425,2
49.977,2
37.982,2
46.536,2
41.368,2
42.394,2
43.211,2
37.782,2
47.609,2
48.127,2
44.538,2
42.688,2
40.486,2
47.19,2
38.931,2
46.477,2
45.616,2
39.368,2
48.528,2
48.456,2
38.505,2
46.653,2
46.812,2
49.98,2
37.489,2
43.998,2
46.206,2
44.601,2
49.691,2
44.678,2
48.121,2
43.621,2
46.393,2
42.886,2
45.064,2
45.233,2
42.778,2
44.597,2
44.17,2
38.362,2
49.155,2
37.413,2
40.978,2
40.865,2
39.048,2
45.485,2
38.123,2
44.659,2
37.836,2
48.361,2
44.483,2
49.022,2
40.867,2
40.078,2
47.82,2
42.748,2
49.188,2
43.4,2
39.234,2
39.338,2
42.463,2
40.432,2
40.107,2
49.018,2
48.469,2
43.321,2
45.961,2
41.642,2
40.124,2
44.575,2
42.463,2
47.62,2
44.159,2
43.315,2
38.929,2
41.834,2
45.726,2
46.866,2
43.451,2
46.579,2
37.441,2
40.498,2
41.211,2
45.898,2
45.598,2
43.059,2
37.875,2
45.159,2
41.09,2
38.627,2
37.139,2
48.407,2
38.463,2
43.983,2
41.866,2
41.824,2
48.012,2
41.92,2
48.727,2
38.368,2
44.634,2
40.19,2
43.827,2
40.509,2
42.929,2
44.713,2
42.042,2
42.578,2
42.383,2
41.282,2
43.223,2
40.198,2
44.602,2
40.519,2
47.832,2
38.951,2
43.698,2
37.716,2
43.125,2
40.945,2
44.207,2
38.97,2
41.734,2
41.786,2
39.348,2
44.783,2
46.159,2
40.143,2
49.567,2
44.481,2
42.316,2
44.578,2
42.726,2
48.137,2
43.624,2
47.743,2
38.668,2
41.23,2
46.761,2
37.988,2
37.672,2
46.393,2
45.408,2
46.634,2
43.764,2
44.033,2
40.438,2
47.009,2
42.135,2
41.307,2
39.841,2
48.833,2
49.314,2
44.599,2
37.639,2
45.391,2
45.793,2
40.633,2
42.411,2
41.374,2
39.465,2
42.495,2
48.992,2
37.091,2
47.972,2
44.785,2
44.518,2
41.132,2
46.55,2
49.64,2
37.622,2
45.211,2
39.959,2
46.436,2
40.254,2
48.182,2
48.559,2
42.41,2
41.068,2
46.739,2
47.224,2
45.846,2
39.404,2
44.617,2
39.479,2
46.947,2
47.982,2
48.92,2
42.165,2
46.847,2
37.798,2
45.909,2
43.456,2
43.602,2
43.788,2
41.166,2
37.705,2
42.003,2
47.037,2
48.748,2
38.591,2
43.925,2
48.49,2
37.94,2
45.259,2
47.84,2
37.526,2
43.127,2
47.768,2
49.087,2
45.619,2
48.388,2
41.779,2
37.231,2
43.166,2
44.033,2
42.661,2
45.67,2
49.345,2
39.728,2
48.853,2
43.968,2
39.55,2
37.859,2
49.755,2
44.811,2
42.546,2
43.857,2
43.963,2
38.688,2
38.173,2
39.713,2
42.095,2
43.534,2
43.559,2
42.618,2
47.535,2
41.158,2
40.022,2
47.758,2
48.81,2
39.938,2
37.301,2
41.25,2
38.595,2
47.677,2
48.453,2
39.117,2
43.001,2
45.949,2
37.944,2
47.135,2
41.143,2
43.94,2
39.564,2
48.944,2
49.072,2
39.991,2
48.932,2
43.473,2
43.772,2
45.73,2
43.452,2
42.473,2
38.742,2
44.99,2
41.998,2
42.151,2
37.163,2
43.197,2
48.422,2
37.453,2
49.856,2
41.205,2
42.724,2
41.636,2
46.27,2
49.261,2
47.835,2
44.095,2
41.599,2
45.488,2
49.892,2
41.703,2
45.423,2
39.409,2
47.378,2
45.28,2
46.032,2
40.793,2
45.449,2
42.971,2
43.504,2
41.281,2
49.715,2
43.893,2
43.626,2
38.312,2
39.395,2
39.388,2
46.767,2
39.657,2
48.64,2
49.944,2
44.859,2
47.223,2
40.621,2
42.378,2
46.015,2
37.308,2
40.665,2
46.651,2
46.203,2
44.462,2
43.527,2
48.611,2
37.01,2
42.693,2
46.076,2
46.0,2
46.748,2
44.338,2
42.537,2
45.204,2
40.228,2
42.52,2
49.79,2
38.924,2
46.825,2
44.817,2
44.839,2
46.393,2
43.325,2
39.085,2
44.337,2
49.634,2
48.282,2
43.999,2
39.171,2
44.726,2
42.966,2
44.546,2
45.634,2
42.15,2
43.949,2
43.464,2
40.051,2
43.13,2
44.371,2
46.367,2
40.139,2
46.996,2
46.675,2
45.778,2
48.137,2
40.202,2
37.692,2
43.135,2
46.941,2
49.905,2
37.792,2
39.964,2
37.833,2
49.427,2
46.052,2
47.126,2
37.097,2
46.069,2
46.783,2
44.322,2
45.111,2
37.057,2
38.237,2
44.846,2
46.414,2
37.957,2
44.665,2
42.505,2
49.579,2
42.533,2
45.081,2
38.928,2
48.895,2
41.355,2
40.118,2
42.742,2
48.763,2
39.349,2
48.345,2
44.509,2
41.604,2
49.581,2
43.27,2
45.319,2
39.073,2
43.033,2
46.819,2
41.738,2
48.666,2
44.232,2
43.926,2
37.084,2
44.503,2
46.79,2
37.719,2
48.862,2
41.923,2
47.495,2
42.215,2
48.605,2
37.154,2
47.037,2
43.097,2
39.735,2
41.265,2
49.969,2
48.521,2
43.673,2
42.977,2
44.283,2
41.775,2
42.763,2
46.944,2
43.811,2
37.667,2
48.591,2
38.864,2
41.548,2
37.382,2
38.024,2
37.03,2
37.315,2
45.385,2
42.783,2
42.308,2
41.276,2
48.094,2
47.345,2
43.318,2
38.245,2
39.449,2
48.545,2
38.696,2
44.235,2
47.472,2
39.88,2
43.813,2
39.508,2
37.49,2
40.193,2
37.533,2
40.827,2
41.673,2
40.399,2
37.019,2
38.48,2
39.933,2
45.891,2
47.589,2
44.927,2
41.807,2
42.662,2
42.689,2
46.407,2
47.88,2
46.179,2
37.546,2
37.006,2
48.083,2
38.613,2
44.888,2
41.528,2
40.912,2
40.098,2
42.523,2
49.593,2
48.602,2
47.623,2
45.021,2
43.801,2
43.629,2
47.033,2
47.286,2
47.393,2
47.867,2
37.218,2
41.024,2
48.903,2
37.849,2
43.172,2
38.04,2
47.43,2
47.77,2
39.645,2
47.115,2
40.866,2
42.605,2
45.705,2
40.073,2
42.602,2
37.924,2
45.341,2
38.099,2
48.154,2
44.167,2
42.411,2
47.357,2
39.986,2
46.07,2
46.273,2
39.178,2
45.33,2
43.128,2
38.526,2
46.255,2
42.716,2
46.059,2
42.406,2
38.698,2
40.402,2
40.353,2
47.776,2
41.929,2
48.157,2
47.737,2
40.707,2
37.379,2
37.53,2
38.825,2
48.512,2
38.154,2
43.261,2
42.299,2
43.495,2
46.839,2
38.46,2
41.67,2
42.637,2
37.518,2
39.813,2
41.803,2
44.83,2
37.815,2
42.037,2
46.257,2
40.279,2
45.66,2
39.085,2
41.482,2
43.848,2
47.993,2
38.017,2
49.569,2
41.895,2
39.982,2
42.866,2
44.933,2
40.615,2
48.418,2
39.841,2
47.289,2
37.924,2
43.627,2
43.521,2
47.404,2
44.633,2
41.706,2
40.578,2
46.287,2
42.183,2
46.575,2
38.632,2
42.521,2
44.872,2
45.719,2
38.192,2
39.25,2
38.022,2
44.894,2
46.749,2
44.113,2
41.663,2
42.545,2
43.015,2
45.736,2
42.739,2
44.32,2
45.897,2
47.234,2
43.138,2
47.151,2
42.805,2
40.142,2
48.073,2
49.413,2
44.106,2
44.985,2
46.064,2
46.954,2
44.845,2
43.066,2
46.973,2
44.284,2
44.735,2
40.862,2
49.123,2
45.013,2
45.848,2
47.72,2
48.828,2
46.28,2
43.187,2
41.848,2
39.488,2
42.605,2
48.035,2
46.747,2
41.499,2
43.25,2
47.554,2
48.432,2
48.138,2
41.942,2
42.319,2
48.037,2
38.752,2
47.721,2
47.09,2
43.044,2
37.54,2
41.903,2
38.745,2
43.641,2
47.812,2
42.685,2
43.957,2
40.718,2
43.984,2
49.559,2
39.386,2
46.653,2
42.52,2
46.121,2
43.865,2
45.139,2
37.041,2
39.043,2
42.045,2
49.548,2
42.431,2
46.807,2
40.859,2
38.274,2
49.972,2
45.96,2
47.421,2
48.918,2
43.481,2
38.135,2
44.975,2
43.708,2
47.637,2
42.889,2
46.139,2
43.772,2
46.159,2
42.568,2
41.451,2
45.67,2
42.979,2
43.625,2
39.863,2
46.31,2
40.447,2
43.319,2
44.62,2
43.613,2
41.197,2
46.699,2
43.787,2
45.811,2
38.528,2
49.517,2
49.64,2
45.042,2
41.352,2
44.899,2
44.175,2
39.786,2
45.792,2
48.296,2
40.278,2
45.883,2
43.31,2
47.335,2
43.088,2
40.942,2
37.483,2
47.65,2
37.805,2
40.879,2
49.2,2
40.848,2
39.979,2
47.797,2
46.155,2
49.461,2
40.319,2
40.959,2
41.82,2
47.685,2
43.049,2
47.271,2
46.963,2
39.056,2
49.254,2
48.797,2
43.203,2
48.366,2
48.157,2
40.156,2
39.477,2
46.164,2
46.403,2
38.975,2
42.618,2
49.121,2
47.219,2
44.156,2
43.815,2
44.353,2
47.756,2
42.67,2
43.399,2
44.774,2
41.588,2
44.685,2
45.52,2
48.764,2
40.086,2
43.797,2
40.529,2
37.491,2
44.648,2
44.75,2
42.641,2
46.107,2
43.495,2
39.584,2
49.631,2
48.952,2
41.494,2
37.635,2
42.846,2
37.564,2
45.698,2
44.909,2
42.343,2
41.287,2
42.541,2
47.606,2
42.925,2
44.539,2
38.896,2
49.515,2
40.88,2
49.876,2
43.406,2
42.832,2
39.425,2
42.692,2
39.973,2
41.58,2
48.163,2
41.963,2
46.328,2
49.195,2
46.571,2
37.828,2
44.993,2
37.173,2
49.765,2
37.812,2
48.264,2
42.375,2
43.776,2
49.336,2
38.973,2
37.135,2
40.529,2
39.218,2
42.107,2
42.129,2
42.906,2
43.214,2
41.703,2
46.103,2
47.656,2
43.985,2
39.57,2
45.166,2
45.324,2
45.116,2
43.269,2
42.179,2
42.774,2
43.261,2
47.187,2
47.757,2
46.645,2
45.304,2
44.806,2
39.177,2
38.513,2
49.889,2
49.842,2
45.103,2
49.647,2
38.879,2
45.152,2
42.294,2
47.167,2
40.424,2
42.825,2
40.005,2
41.574,2
45.149,2
41.805,2
45.722,2
38.597,2
48.591,2
48.686,2
37.398,2
49.838,2
39.569,2
42.728,2
49.021,2
40.933,2
40.342,2
43.509,2
42.145,2
40.707,2
49.7,2
42.85,2
41.395,2
46.26,2
40.174,2
44.424,2
43.521,2
45.977,2
46.966,2
43.158,2
38.917,2
45.721,2
44.912,2
46.729,2
39.76,2
38.859,2
48.919,2
46.922,2
43.937,2
45.592,2
41.69,2
43.888,2
48.035,2
41.831,2
41.563,2
41.518,2
40.114,2
43.676,2
38.921,2
37.441,2
38.215,2
38.485,2
37.579,2
47.236,2
39.776,2
48.873,2
40.267,2
49.575,2
42.666,2
44.054,2
37.253,2
38.191,2
41.285,2
40.176,2
39.643,2
47.759,2
43.705,2
44.114,2
46.905,2
41.705,2
49.909,2
44.766,2
40.584,2
44.603,2
44.373,2
38.531,2
48.918,2
39.373,2
45.042,2
48.67,2
38.108,2
48.851,2
40.816,2
41.752,2
47.435,2
44.404,2
41.363,2
39.522,2
38.729,2
39.397,2
46.628,2
44.52,2
41.719,2
42.346,2
44.135,2
44.33,2
41.296,2
45.321,2
45.951,2
42.721,2
40.165,2
49.823,2
47.823,2
42.955,2
47.736,2
47.981,2
38.357,2
41.458,2
39.064,2
46.317,2
46.303,2
44.124,2
41.508,2
39.09,2
37.277,2
43.659,2
41.805,2
47.027,2
40.24,2
48.408,2
42.284,2
41.337,2
45.985,2
42.317,2
48.105,2
38.943,2
45.886,2
46.056,2
42.879,2
49.22,2
39.649,2
46.894,2
38.686,2
41.956,2
39.24,2
43.08,2
43.366,2
47.302,2
43.803,2
49.067,2
46.941,2
44.415,2
39.946,2
43.642,2
39.225,2
49.113,2
44.579,2
46.199,2
43.631,2
48.005,2
47.18,2
37.782,2
42.581,2
49.641,2
47.186,2
42.785,2
48.928,2
48.081,2
38.397,2
49.805,2
37.754,2
48.376,2
48.272,2
40.627,2
43.698,2
45.606,2
49.963,2
38.385,2
37.063,2
44.618,2
40.892,2
48.55,2
40.131,2
46.412,2
40.428,2
43.659,2
41.085,2
42.992,2
41.87,2
48.937,2
49.461,2
49.441,2
46.974,2
43.297,2
48.161,2
48.263,2
49.876,2
39.558,2
42.403,2
41.144,2
47.858,2
45.93,2
47.888,2
39.432,2
39.489,2
43.06,2
44.968,2
43.272,2
44.059,2
47.733,2
44.269,2
38.855,2
37.034,2
44.412,2
43.027,2
42.863,2
45.485,2
47.436,2
49.272,2
42.461,2
40.876,2
37.182,2
49.29,2
49.024,2
41.626,2
37.394,2
38.336,2
39.564,2
46.987,2
43.378,2
40.176,2
48.548,2
37.014,2
48.387,2
39.486,2
45.756,2
47.152,2
37.569,2
48.532,2
44.259,2
38.512,2
44.787,2
41.181,2
45.377,2
40.821,2
48.704,2
49.159,2
41.947,2
41.353,2
44.528,2
49.26,2
38.61,2
46.217,2
40.915,2
38.762,2
43.491,2
46.245,2
39.252,2
46.203,2
37.039,2
41.93,2
42.581,2
45.848,2
45.275,2
48.428,2
41.272,2
45.651,2
40.753,2
39.517,2
41.514,2
46.257,2
44.809,2
43.606,2
46.991,2
37.543,2
43.475,2
46.277,2
42.314,2
48.249,2
48.478,2
45.387,2
45.26,2
43.003,2
40.514,2
49.306,2
44.25,2
38.963,2
47.466,2
43.048,2
47.226,2
44.177,2
46.339,2
49.816,2
43.521,2
38.508,2
39.992,2
39.222,2
37.559,2
37.03,2
41.142,2
45.945,2
40.775,2
44.452,2
43.012,2
41.501,2
45.402,2
40.234,2
40.577,2
38.489,2
40.64,2
41.499,2
48.808,2
40.764,2
49.443,2
43.279,2
40.514,2
45.337,2
42.083,2
42.738,2
38.626,2
40.251,2
44.354,2
43.51,2
43.356,2
42.508,2
41.497,2
48.871,2
43.351,2
46.537,2
42.057,2
43.377,2
40.383,2
48.641,2
37.401,2
41.972,2
38.565,2
47.817,2
43.774,2
48.443,2
38.813,2
40.12,2
45.596,2
41.006,2
49.88,2
48.58,2
42.937,2
45.634,2
40.516,2
37.917,2
47.137,2
45.312,2
46.054,2
41.314,2
48.156,2
44.441,2
40.606,2
43.015,2
38.442,2
46.655,2
41.34,2
37.588,2
38.506,2
46.261,2
37.824,2
41.088,2
43.361,2
47.803,2
37.252,2
38.891,2
47.519,2
43.867,2
47.294,2
39.524,2
42.184,2
40.173,2
47.403,2
48.076,2
38.793,2
44.97,2
48.601,2
49.556,2
46.097,2
42.548,2
42.245,2
38.503,2
38.152,2
49.151,2
44.835,2
39.291,2
38.285,2
47.696,2
49.946,2
38.386,2
43.266,2
40.905,2
42.955,2
44.19,2
40.414,2
47.956,2
44.335,2
39.5,2
47.542,2
46.385,2
48.141,2
44.104,2
47.314,2
39.205,2
37.546,2
45.032,2
40.542,2
45.589,2
43.694,2
42.906,2
45.703,2
45.022,2
46.573,2
46.023,2
41.326,2
45.87,2
49.52,2
39.972,2
46.219,2
43.428,2
49.125,2
38.96,2
46.717,2
45.463,2
43.839,2
40.872,2
48.419,2
44.378,2
44.053,2
39.039,2
46.647,2
38.857,2
47.488,2
41.442,2
38.111,2
48.315,2
44.411,2
38.715,2
37.139,2
48.128,2
43.739,2
44.747,2
48.614,2
45.287,2
37.937,2
47.98,2
46.641,2
40.22,2
46.503,2
49.727,2
48.105,2
47.391,2
38.047,2
42.21,2
40.745,2
43.942,2
38.84,2
38.429,2
48.992,2
41.092,2
39.332,2
43.013,2
42.411,2
37.501,2
44.472,2
40.102,2
47.541,2
45.426,2
45.315,2
43.237,2
38.668,2
37.143,2
41.119,2
40.665,2
44.469,2
44.877,2
41.406,2
48.378,2
47.142,2
42.311,2
43.48,2
40.668,2
39.678,2
42.117,2
48.807,2
44.086,2
44.865,2
47.724,2
41.84,2
44.997,2
44.925,2
38.339,2
46.19,2
44.773,2
40.252,2
44.003,2
43.907,2
49.328,2
43.489,2
48.792,2
44.96,2
44.819,2
45.897,2
39.358,2
47.014,2
45.81,2
41.575,2
45.78,2
38.649,2
43.633,2
39.879,2
39.515,2
41.083,2
43.522,2
47.203,2
42.848,2
38.91,2
38.151,2
43.36,2
39.39,2
41.857,2
43.371,2
48.481,2
48.925,2
39.414,2
47.404,2
49.579,2
48.718,2
40.079,2
48.193,2
44.951,2
45.104,2
41.552,2
42.949,2
47.556,2
46.113,2
39.086,2
37.69,2
43.349,2
37.283,2
39.326,2
43.7,2
42.981,2
37.974,2
39.785,2
46.036,2
43.09,2
41.872,2
43.287,2
49.046,2
44.619,2
48.99,2
42.176,2
42.593,2
41.453,2
42.659,2
47.48,2
47.849,2
38.442,2
49.786,2
48.091,2
44.161,2
45.053,2
38.499,2
46.136,2
37.655,2
42.961,2
41.343,2
46.715,2
44.971,2
48.321,2
47.687,2
49.41,2
48.488,2
40.794,2
39.672,2
45.966,2
43.731,2
49.04,2
46.114,2
42.423,2
38.851,2
49.854,2
42.219,2
45.558,2
48.052,2
41.785,2
40.874,2
45.516,2
43.097,2
48.29,2
49.461,2
46.599,2
47.329,2
38.986,2
37.014,2
41.728,2
46.644,2
40.199,2
48.264,2
42.402,2
46.741,2
37.046,2
46.851,2
41.635,2
46.149,2
42.798,2
42.949,2
47.898,2
42.591,2
44.703,2
48.528,2
44.549,2
39.24,2
37.54,2
43.72,2
38.992,2
43.983,2
47.072,2
39.751,2
40.996,2
48.125,2
42.765,2
40.912,2
49.314,2
39.389,2
47.522,2
43.127,2
37.036,2
38.767,2
43.918,2
37.547,2
37.3,2
37.215,2
48.998,2
47.467,2
42.669,2
48.13,2
43.077,2
41.458,2
44.64,2
46.683,2
46.934,2
38.249,2
47.796,2
39.557,2
42.301,2
41.804,2
41.452,2
46.657,2
48.753,2
43.482,2
44.723,2
44.659,2
41.483,2
45.112,2
40.853,2
46.382,2
42.447,2
47.497,2
41.42,2
43.684,2
38.697,2
43.806,2
41.478,2
37.98,2
38.606,2
44.62,2
39.624,2
42.175,2
46.527,2
41.928,2
43.449,2
45.081,2
40.432,2
47.709,2
45.399,2
47.682,2
43.329,2
42.272,2
48.576,2
43.011,2
39.489,2
37.559,2
42.748,2
48.197,2
46.446,2
39.986,2
40.808,2
43.247,2
45.075,2
40.275,2
40.021,2
48.56,2
38.207,2
39.729,2
41.986,2
48.08,2
43.61,2
40.641,2
43.21,2
40.209,2
48.656,2
43.496,2
44.488,2
46.284,2
38.853,2
46.371,2
42.136,2
40.115,2
39.937,2
46.796,2
47.856,2
41.486,2
41.832,2
37.097,2
39.42,2
41.059,2
38.841,2
47.933,2
45.99,2
41.851,2
40.007,2
44.366,2
44.115,2
47.162,2
38.378,2
44.641,2
46.696,2
39.933,2
48.885,2
44.233,2
49.709,2
41.058,2
47.824,2
44.975,2
48.733,2
40.419,2
40.479,2
46.322,2
46.93,2
46.101,2
41.041,2
48.587,2
48.389,2
41.73,2
45.919,2
47.669,2
45.721,2
42.51,2
49.01,2
39.904,2
49.894,2
46.351,2
44.062,2
48.078,2
45.166,2
45.728,2
44.77,2
44.181,2
45.099,2
43.045,2
46.188,2
40.458,2
38.424,2
41.108,2
45.667,2
38.15,2
38.267,2
37.6,2
45.625,2
38.036,2
42.662,2
46.734,2
42.763,2
43.392,2
39.327,2
41.173,2
45.291,2
48.172,2
42.749,2
46.878,2
39.698,2
49.614,2
48.786,2
40.239,2
48.506,2
48.319,2
39.584,2
42.85,2
43.7,2
39.054,2
48.589,2
47.915,2
49.691,2
40.229,2
38.105,2
38.782,2
45.194,2
40.953,2
38.967,2
48.08,2
46.702,2
48.752,2
47.742,2
39.036,2
41.524,2
43.276,2
49.793,2
46.401,2
46.425,2
39.468,2
48.641,2
48.457,2
40.207,2
41.668,2
46.071,2
47.473,2
48.219,2
41.817,2
46.991,2
41.055,2
43.833,2
43.307,2
43.933,2
40.245,2
46.348,2
40.702,2
45.817,2
46.528,2
41.74,2
39.269,2
46.636,2
48.822,2
42.61,2
39.264,2
44.237,2
41.283,2
47.108,2
42.407,2
37.84,2
44.312,2
42.703,2
38.283,2
44.735,2
44.565,2
39.066,2
39.924,2
42.472,2
39.189,2
41.986,2
48.304,2
44.753,2
48.229,2
47.063,2
44.182,2
42.766,2
46.817,2
41.647,2
39.985,2
38.822,2
38.447,2
44.834,2
47.582,2
44.148,2
49.752,2
43.347,2
46.485,2
37.911,2
46.068,2
49.228,2
41.287,2
38.25,2
40.019,2
37.652,2
47.654,2
47.125,2
46.452,2
48.918,2
40.749,2
39.69,2
41.34,2
41.626,2
46.541,2
42.298,2
41.51,2
48.188,2
40.564,2
43.501,2
46.131,2
44.999,2
40.402,2
38.738,2
48.316,2
47.672,2
42.489,2
48.09,2
41.468,2
49.652,2
39.079,2
37.736,2
45.788,2
46.731,2
47.294,2
41.87,2
43.861,2
39.001,2
42.054,2
42.863,2
38.724,2
45.15,2
42.356,2
40.654,2
42.88,2
48.152,2
40.246,2
43.972,2
44.523,2
43.268,2
43.371,2
44.306,2
39.184,2
39.313,2
37.312,2
41.854,2
42.934,2
40.469,2
41.855,2
41.02,2
45.564,2
45.195,2
40.358,2
43.804,2
47.609,2
39.849,2
37.847,2
44.21,2
42.047,2
48.044,2
40.513,2
41.407,2
40.782,2
42.3,2
43.422,2
41.649,2
48.042,2
49.262,2
47.157,2
46.549,2
43.169,2
39.06,2
49.431,2
40.398,2
46.551,2
39.918,2
42.298,2
49.924,2
39.303,2
46.346,2
42.583,2
44.834,2
46.431,2
45.684,2
37.98,2
47.78,2
41.709,2
44.929,2
41.425,2
37.79,2
39.089,2
49.271,2
41.291,2
40.048,2
49.662,2
44.933,2
49.732,2
38.074,2
46.694,2
38.931,2
48.306,2
44.951,2
41.917,2
38.169,2
47.05,2
44.628,2
49.67,2
37.678,2
45.948,2
49.599,2
39.669,2
42.802,2
43.295,2
43.519,2
43.894,2
48.711,2
40.907,2
47.854,2
37.256,2
46.297,2
37.477,2
44.361,2
39.938,2
41.746,2
41.793,2
46.441,2
41.653,2
45.35,2
40.611,2
38.454,2
39.745,2
39.295,2
44.608,2
44.425,2
42.113,2
47.252,2
44.308,2
39.919,2
40.195,2
46.178,2
42.514,2
47.211,2
42.077,2
48.411,2
46.923,2
49.086,2
49.684,2
38.358,2
38.869,2
46.468,2
44.446,2
44.042,2
41.008,2
37.903,2
38.321,2
40.379,2
46.342,2
41.038,2
42.345,2
39.423,2
37.745,2
41.221,2
45.22,2
37.042,2
45.95,2
49.96,2
44.461,2
49.571,2
47.434,2
49.579,2
38.727,2
42.551,2
49.317,2
45.906,2
45.979,2
44.39,2
48.048,2
41.535,2
38.474,2
42.983,2
40.227,2
40.22,2
46.318,2
43.481,2
42.155,2
44.606,2
37.799,2
43.124,2
45.576,2
47.18,2
49.242,2
40.308,2
43.904,2
43.156,2
39.96,2
37.846,2
40.115,2
42.73,2
39.757,2
43.966,2
39.003,2
49.282,2
48.71,2
40.095,2
41.972,2
37.368,2
38.033,2
49.937,2
48.636,2
39.895,2
47.874,2
40.418,2
48.878,2
47.898,2
44.894,2
37.152,2
46.834,2
45.804,2
38.2,2
40.728,2
45.679,2
43.401,2
41.671,2
48.562,2
37.228,2
40.518,2
47.567,2
37.974,2
42.529,2
44.244,2
38.839,2
47.408,2
40.037,2
40.568,2
39.317,2
41.503,2
43.937,2
48.709,2
42.88,2
42.033,2
40.099,2
49.7,2
39.692,2
49.036,2
42.421,2
40.394,2
39.29,2
37.724,2
43.433,2
44.717,2
44.104,2
41.648,2
43.054,2
44.124,2
44.503,2
44.842,2
38.943,2
37.08,2
38.767,2
49.229,2
45.743,2
40.488,2
44.817,2
39.195,2
45.38,2
37.389,2
48.641,2
41.273,2
46.748,2
42.032,2
48.12,2
43.831,2
40.024,2
46.179,2
39.995,2
37.356,2
43.436,2
48.9,2
46.021,2
40.211,2
48.062,2
47.797,2
37.785,2
45.559,2
47.211,2
48.525,2
37.245,2
42.738,2
42.974,2
44.595,2
43.752,2
40.846,2
41.918,2
39.349,2
39.216,2
